name,alcohol,drugs,weapons,gambling,nudity,sexy,smoking,violence,mask_alcohol,mask_drugs,mask_weapons,mask_gambling,mask_nudity,mask_sexy,mask_smoking,mask_violence
1057.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1058.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1059.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1060.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1061.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1062.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1064.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1065.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1068.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1069.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1071.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1072.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1073.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1075.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1076.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1077.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1079.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1081.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1082.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1083.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1086.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1087.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1089.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1090.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1092.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1093.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1094.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1095.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1096.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1097.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1098.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1099.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1100.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1101.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1102.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1103.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1105.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1106.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1107.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1109.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1112.jpg,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
1113.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1114.jpeg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1116.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1117.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1118.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1120.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1123.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1124.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1125.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1126.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1127.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1128.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1129.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1131.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1133.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1134.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1135.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1136.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1137.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1139.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1141.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1142.jpg,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1143.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1144.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1145.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1147.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1148.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1150.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1151.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1152.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1154.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1158.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1159.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1160.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1162.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1163.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1164.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1165.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1167.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1168.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1169.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1171.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1172.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1173.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1175.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1177.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1178.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1179.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1180.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1181.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1182.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1183.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1184.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1186.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1187.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1188.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1189.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1190.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1191.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1192.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1193.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1196.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1197.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1198.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1199.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1200.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1201.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1202.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1203.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1204.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1205.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1207.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1208.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1210.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1211.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1212.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1213.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1214.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1215.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1216.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1219.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1222.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1225.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1226.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1227.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1228.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1229.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1231.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1232.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1234.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1235.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1236.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1238.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1239.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1240.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1241.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1242.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1243.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1244.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1245.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1246.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1247.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1252.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1253.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1254.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1256.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1258.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1259.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1261.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1264.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1267.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1268.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1269.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1270.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1271.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1272.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1273.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1274.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1278.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1279.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1280.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1281.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1282.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1283.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1284.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1286.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1287.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1288.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1289.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1290.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1291.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1293.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1294.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1295.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1296.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1297.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1298.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1299.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1301.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1302.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1303.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1308.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1310.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1311.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1313.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1315.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1316.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1318.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1319.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1321.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1323.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1324.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1325.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1327.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1328.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1332.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1333.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1335.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1336.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1337.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1338.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1340.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1341.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1342.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1344.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1345.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1346.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1348.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1351.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1352.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1353.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1355.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1357.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1359.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1360.png,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1361.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1362.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1363.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1364.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1365.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1367.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1368.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1369.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1371.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1372.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1373.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1374.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1375.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1376.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1377.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1378.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1379.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1380.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1381.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1382.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1383.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1384.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1385.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1388.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1389.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1393.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1396.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1397.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1399.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1401.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1402.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1403.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1405.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1406.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1407.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1408.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1410.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1412.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1413.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1414.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1415.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1417.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1418.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1420.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1421.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1422.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1423.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1425.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1427.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1428.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1429.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1433.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1435.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1436.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1437.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1438.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1441.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1442.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1443.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1444.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1445.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1446.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1447.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1448.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1449.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1451.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1452.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1455.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1456.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1457.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1458.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1460.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1462.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1463.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1465.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1466.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1468.jpg,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1469.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1470.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1472.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1473.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1475.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1476.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1477.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1478.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1480.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1481.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1482.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1483.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1484.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1485.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1488.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1489.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1492.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1493.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1495.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1496.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1498.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1500.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1501.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1502.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1503.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1504.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1506.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1507.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1510.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1511.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1512.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1513.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1518.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1519.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1520.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1521.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1523.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1526.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1527.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1528.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1530.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1531.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1533.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1534.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1535.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1536.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1537.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1538.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1539.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1542.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1544.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1546.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1548.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1550.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1551.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1552.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1554.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1555.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1556.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1559.jpg,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1562.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1563.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1565.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1566.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1567.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
